bh_id,n_time,dt_median,dt_cv,irregular
106907015292,1374,8.40127468109686e-05,1.2414698334399117,True
115089698001,3843,0.00013300776481628418,1.4929041327544608,True
121175714165,799,0.00013899803161621094,0.9263538695929909,True
103487190184,4002,0.00013202428817749023,3.02565464531029,True
109990228306,4707,0.00012201070785522461,3.308098250084404,True
107935451213,2688,0.00011301040649408511,4.277004411565527,True
112764992885,4308,0.00012999773025512695,2.9569333686426806,True
105781606585,5213,0.0001170039176940918,3.3389377446816737,True
101997934588,4307,0.0001224875450134555,3.0273832896543245,True
114348709660,3999,0.00013202428817749023,3.0220579755722405,True
118733768734,2901,0.00012505054473876953,1.0941032860420379,True
113579819665,4013,0.00013199448585510254,3.0117597505102336,True
101885781759,1967,0.00010201334953302554,5.253445415583058,True
114023613906,4114,0.0001310110092163086,2.997673323965675,True
109409595204,3277,0.00011101365089416504,3.836901851343835,True
113951025224,4111,0.0001310110092163086,3.000570726510535,True
108895162579,5297,0.00012099742889404297,3.224540757107966,True
109296906333,1045,0.00011900067329401187,5.233177325994209,True
120840844224,1535,0.00013196468353271484,1.18293927195067,True
112657116815,4513,0.00012797117233276367,2.927207248362763,True
109193620483,4312,0.0001290440559387207,2.967913154295977,True
102365021776,70,0.00016498565673828125,0.06379311777976308,True
115309660537,3868,0.0001329779624940075,1.483383320571675,True
112282033313,3711,0.0001310110092163086,3.1118378777868156,True
107074124497,5880,0.00011998414993286133,3.152412193732374,True
109535994901,5194,0.0001220107078551691,3.227599203640148,True
120592264239,1933,0.00012701749801635742,1.0995266158606547,True
118906829947,2112,0.00012600421905517578,1.1231651507701552,True
109038584267,725,8.100271224970035e-05,5.2693022386357375,True
114895593390,3868,0.00013297796249389648,1.4829583765896321,True
105472644062,3179,0.00011298060417178069,3.8292606732717696,True
111064284210,3286,0.00011599063873291016,3.669295028887546,True
122524906682,30,0.0001479983329771839,0.002886613908045798,False
106382752663,490,9.700655937189273e-05,0.12514645290137838,True
114256726644,3230,0.00012797117233276367,1.0181275359437985,True
109936154082,4939,0.0001239776611328125,3.2323608514300273,True
113519460112,4205,0.0001309812068939764,2.986589044885754,True
119490051871,2416,0.0001239776611328125,1.2332237715030188,True
105484183042,36,0.00011900067329401187,0.1656124282598156,True
100436478249,2578,0.00010600686073308774,4.752599261176442,True
106592018907,1181,8.201599121088199e-05,1.3509819481618377,True
113768351032,4011,0.00013199448585510254,3.016686922836289,True
115129537924,3560,0.0001310110092163086,1.4049936074932736,True
120546791457,1944,0.00012701749801635742,1.0904347492046162,True
118453510033,977,0.00013703107833862305,1.0544769938270275,True
111070818948,4690,0.00012600421905517578,2.9079489393588154,True
108432601683,5170,0.0001170039176940918,3.3408093528323244,True
114358680988,3808,0.00013303756713867188,1.4993795296146464,True
109131315324,5293,0.00012099742889404297,3.226283624912638,True
111543972545,4690,0.00012600421905517578,2.9139794388226443,True
120551410822,1740,0.0001290440559387207,1.1272459077299397,True
103305446134,1040,0.00010000169277191162,1.0809087963143038,True
108964291830,5130,0.00012201070785522461,3.2247094383212045,True
105711519262,5294,0.00012099742889404297,3.226012717796587,True
106940358704,1560,8.800625801080875e-05,3.8629640317935743,True
119384740383,2537,0.0001240372657775879,1.189376155955272,True
117691295845,2907,0.00012505054473876953,1.079850385993557,True
102586772904,4719,0.00012549757957458496,3.1856828918456968,True
110454849409,4935,0.0001239776611328125,3.232755573371695,True
112850402901,4316,0.0001290440559387207,2.955500125627942,True
107066572512,2281,0.00010499358177179507,4.9623597183560095,True
116715909373,3228,0.00012797117233276367,1.0217367600019123,True
112934064100,4205,0.00013099610805511475,2.9845040557483693,True
105570472241,881,0.00010201334953313657,4.36138521259191,True
119617457923,2297,0.0001240372657775879,1.0988044073870598,True
115416578553,85,0.0001170039176940918,0.10506774643223558,True
109714766159,5033,0.00012296438217163086,3.230295842054438,True
108322557191,2894,0.00011101365089416504,4.259274915191434,True
103150532881,4722,0.0001259446144104004,3.1813073686496005,True
102022446366,1097,8.100271224981137e-05,4.6428643266352285,True
111756906002,4689,0.00012600421905517578,2.9079710308972104,True
120780806701,1337,0.0001339912414549671,1.2469829087993545,True
117026342890,3484,0.0001309514045715332,0.9764244135925022,True
