bh_id,n_rows,nonfinite_time,file_order_negative_dt,file_order_zero_dt,sorted_duplicate_dt,nonfinite_phi_or_bounds,invalid_window_bounds,unparseable_membership,membership_mismatches,t_min,t_max,t_span,median_dt,within_track_dt_cv,right_residence_file_order,right_residence_sorted,short_span_exposure,sparse_track_exposure,residence_order_difference
108767838018,5399,0,0,0,0,0,0,0,0,0.2410680055618286,1.0,0.7589319944381714,0.00012001395225522127,2.5609489281647004,0.44433841005167357,0.44433841005167357,False,False,0.0
105601880822,2939,0,0,0,0,0,0,0,0,0.1594389975070953,0.5498039722442627,0.39036497473716736,0.00010800361633300781,4.483737746918402,0.2117506045551104,0.2117506045551104,False,False,0.0
107612245893,2648,0,0,0,0,0,0,0,0,0.1960500031709671,0.559158980846405,0.3631089776754379,0.00011000037193303891,4.573589705898351,0.2060755427924625,0.2060755427924625,False,False,0.0
116511157824,3430,0,0,0,0,0,0,0,0,0.5197129845619202,1.0,0.48028701543807983,0.0001290440559387207,0.9801354253182359,0.0,0.0,False,False,0.0
107117998555,2089,0,0,0,0,0,0,0,0,0.1742520034313202,0.4079329967498779,0.23368099331855768,0.00010199844837185945,3.328745428988547,0.09196294671888426,0.09196294671888426,False,False,0.0
106410338011,2298,0,0,0,0,0,0,0,0,0.154786005616188,0.4088729918003082,0.25408698618412023,0.00010001659393310547,3.212063610426441,0.09754549881245038,0.09754549881245038,False,False,0.0
115397171966,3763,0,0,0,0,0,0,0,0,0.4628869891166687,1.0,0.5371130108833313,0.00013297796249389648,1.3612285676304772,0.7025571670823832,0.7025571670823832,False,False,0.0
111102225300,4725,0,0,0,0,0,0,0,0,0.3091540038585663,1.0,0.6908459961414337,0.00012505054473876953,3.1791436179104755,0.4331249222152097,0.4331249222152097,False,False,0.0
106190530572,1703,0,0,0,0,0,0,0,0,0.1374949961900711,0.3022480010986328,0.1647530049085617,8.699297904968262e-05,1.1649657538561933,0.10432603345016658,0.10432603345016658,False,False,0.0
108031396666,5632,0,0,0,0,0,0,0,0,0.2205740064382553,1.0,0.7794259935617447,0.00011998414993286133,2.702076023066391,0.15467359792903335,0.15467359792903335,False,False,0.0
106707499947,4267,0,0,0,0,0,0,0,0,0.16423100233078,0.7497749924659729,0.5855439901351929,0.0001099705696105957,3.644629897772174,0.13303762455213328,0.13303762455213328,False,False,0.0
106842306128,6131,0,0,0,0,0,0,0,0,0.16423100233078,1.0,0.83576899766922,0.00011897087097167969,2.6248710493092853,0.2619984114822858,0.2619984114822858,False,False,0.0
106291464474,2124,0,0,0,0,0,0,0,0,0.1691669970750808,0.4061029851436615,0.2369359880685807,0.00010198354721069336,3.1430633341927297,0.27039040583931045,0.27039040583931045,False,False,0.0
106143625509,1513,0,0,0,0,0,0,0,0,0.1187120005488395,0.2703509926795959,0.15163899213075638,9.299814701080322e-05,0.8942743719891266,0.12194093140050091,0.12194093140050091,False,False,0.0
105209804502,5782,0,0,0,0,0,0,0,0,0.2019429951906204,1.0,0.7980570048093796,0.00012004375457763672,3.1626032743690105,0.31685078275641815,0.31685078275641815,False,False,0.0
108484477038,1779,0,0,0,0,0,0,0,0,0.2272039949893951,0.4516499936580658,0.22444599866867068,9.799003601068668e-05,5.745496963811997,0.28564558066634016,0.28564558066634016,False,False,0.0
